inventory_id,store_id,film_id,inventory_last_upd
1447,1,317,2006-02-15 10:09:17
1448,1,317,2006-02-15 10:09:17
1449,2,317,2006-02-15 10:09:17
1450,2,317,2006-02-15 10:09:17
1451,2,317,2006-02-15 10:09:17
1452,1,319,2006-02-15 10:09:17
1453,1,319,2006-02-15 10:09:17
1454,1,319,2006-02-15 10:09:17
1455,2,319,2006-02-15 10:09:17
1456,2,319,2006-02-15 10:09:17
1457,2,319,2006-02-15 10:09:17
1458,2,319,2006-02-15 10:09:17
1459,1,320,2006-02-15 10:09:17
1460,1,320,2006-02-15 10:09:17
1461,1,320,2006-02-15 10:09:17
1462,2,320,2006-02-15 10:09:17
1463,2,320,2006-02-15 10:09:17
1464,2,320,2006-02-15 10:09:17
1465,2,320,2006-02-15 10:09:17
1466,1,321,2006-02-15 10:09:17
1467,1,321,2006-02-15 10:09:17
1468,1,321,2006-02-15 10:09:17
1469,1,321,2006-02-15 10:09:17
1470,1,322,2006-02-15 10:09:17
1471,1,322,2006-02-15 10:09:17
1472,1,322,2006-02-15 10:09:17
1473,1,322,2006-02-15 10:09:17
1474,2,322,2006-02-15 10:09:17
1475,2,322,2006-02-15 10:09:17
1476,2,323,2006-02-15 10:09:17
1477,2,323,2006-02-15 10:09:17
1478,2,323,2006-02-15 10:09:17
1479,2,323,2006-02-15 10:09:17
1480,1,324,2006-02-15 10:09:17
1481,1,324,2006-02-15 10:09:17
1482,1,324,2006-02-15 10:09:17
1483,2,324,2006-02-15 10:09:17
1484,2,324,2006-02-15 10:09:17
1485,1,326,2006-02-15 10:09:17
1486,1,326,2006-02-15 10:09:17
1487,2,326,2006-02-15 10:09:17
1488,2,326,2006-02-15 10:09:17
1489,2,326,2006-02-15 10:09:17
1490,2,326,2006-02-15 10:09:17
1491,1,327,2006-02-15 10:09:17
1492,1,327,2006-02-15 10:09:17
1493,1,327,2006-02-15 10:09:17
1494,1,327,2006-02-15 10:09:17
1495,2,327,2006-02-15 10:09:17
1496,2,327,2006-02-15 10:09:17
1497,2,328,2006-02-15 10:09:17
1498,2,328,2006-02-15 10:09:17
1499,2,328,2006-02-15 10:09:17
1500,2,328,2006-02-15 10:09:17
1501,1,329,2006-02-15 10:09:17
1502,1,329,2006-02-15 10:09:17
1503,1,329,2006-02-15 10:09:17
1504,2,329,2006-02-15 10:09:17
1505,2,329,2006-02-15 10:09:17
1506,2,329,2006-02-15 10:09:17
1507,1,330,2006-02-15 10:09:17
1508,1,330,2006-02-15 10:09:17
1509,1,330,2006-02-15 10:09:17
1510,1,330,2006-02-15 10:09:17
1511,2,330,2006-02-15 10:09:17
1512,2,330,2006-02-15 10:09:17
1513,2,330,2006-02-15 10:09:17
1514,1,331,2006-02-15 10:09:17
1515,1,331,2006-02-15 10:09:17
1516,1,331,2006-02-15 10:09:17
1517,1,331,2006-02-15 10:09:17
1518,2,331,2006-02-15 10:09:17
1519,2,331,2006-02-15 10:09:17
1520,2,331,2006-02-15 10:09:17
1521,2,331,2006-02-15 10:09:17
1522,1,333,2006-02-15 10:09:17
1523,1,333,2006-02-15 10:09:17
1524,2,333,2006-02-15 10:09:17
1525,2,333,2006-02-15 10:09:17
1526,1,334,2006-02-15 10:09:17
1527,1,334,2006-02-15 10:09:17
1528,2,334,2006-02-15 10:09:17
1529,2,334,2006-02-15 10:09:17
1530,2,334,2006-02-15 10:09:17
1531,2,334,2006-02-15 10:09:17
1532,1,335,2006-02-15 10:09:17
1533,1,335,2006-02-15 10:09:17
1534,1,336,2006-02-15 10:09:17
1535,1,336,2006-02-15 10:09:17
1536,1,336,2006-02-15 10:09:17
1537,2,336,2006-02-15 10:09:17
1538,2,336,2006-02-15 10:09:17
1539,1,337,2006-02-15 10:09:17
1540,1,337,2006-02-15 10:09:17
1541,2,337,2006-02-15 10:09:17
1542,2,337,2006-02-15 10:09:17
1543,2,338,2006-02-15 10:09:17
1544,2,338,2006-02-15 10:09:17
1545,2,338,2006-02-15 10:09:17
1546,2,339,2006-02-15 10:09:17
1547,2,339,2006-02-15 10:09:17
1548,2,339,2006-02-15 10:09:17
1549,1,340,2006-02-15 10:09:17
1550,1,340,2006-02-15 10:09:17
1551,1,341,2006-02-15 10:09:17
1552,1,341,2006-02-15 10:09:17
1553,1,341,2006-02-15 10:09:17
1554,1,341,2006-02-15 10:09:17
1555,2,341,2006-02-15 10:09:17
1556,2,341,2006-02-15 10:09:17
1557,2,341,2006-02-15 10:09:17
1558,2,341,2006-02-15 10:09:17
1559,1,342,2006-02-15 10:09:17
1560,1,342,2006-02-15 10:09:17
1561,1,342,2006-02-15 10:09:17
1562,1,342,2006-02-15 10:09:17
1563,1,343,2006-02-15 10:09:17
1564,1,343,2006-02-15 10:09:17
1565,1,344,2006-02-15 10:09:17
1566,1,344,2006-02-15 10:09:17
1567,1,344,2006-02-15 10:09:17
1568,2,344,2006-02-15 10:09:17
1569,2,344,2006-02-15 10:09:17
1570,1,345,2006-02-15 10:09:17
1571,1,345,2006-02-15 10:09:17
1572,1,345,2006-02-15 10:09:17
1573,2,345,2006-02-15 10:09:17
1574,2,345,2006-02-15 10:09:17
1575,1,346,2006-02-15 10:09:17
1576,1,346,2006-02-15 10:09:17
1577,2,346,2006-02-15 10:09:17
1578,2,346,2006-02-15 10:09:17
1579,2,346,2006-02-15 10:09:17
1580,2,346,2006-02-15 10:09:17
1581,1,347,2006-02-15 10:09:17
1582,1,347,2006-02-15 10:09:17
1583,1,347,2006-02-15 10:09:17
1584,1,347,2006-02-15 10:09:17
1585,2,348,2006-02-15 10:09:17
1586,2,348,2006-02-15 10:09:17
1587,2,348,2006-02-15 10:09:17
1588,2,348,2006-02-15 10:09:17
1589,1,349,2006-02-15 10:09:17
1590,1,349,2006-02-15 10:09:17
1591,1,349,2006-02-15 10:09:17
1592,1,349,2006-02-15 10:09:17
1593,2,349,2006-02-15 10:09:17
1594,2,349,2006-02-15 10:09:17
1595,2,349,2006-02-15 10:09:17
1596,1,350,2006-02-15 10:09:17
1597,1,350,2006-02-15 10:09:17
1598,1,350,2006-02-15 10:09:17
1599,1,350,2006-02-15 10:09:17
1600,2,350,2006-02-15 10:09:17
1601,2,350,2006-02-15 10:09:17
1602,2,350,2006-02-15 10:09:17
1603,2,350,2006-02-15 10:09:17
1604,1,351,2006-02-15 10:09:17
1605,1,351,2006-02-15 10:09:17
1606,1,351,2006-02-15 10:09:17
1607,2,351,2006-02-15 10:09:17
1608,2,351,2006-02-15 10:09:17
1609,2,351,2006-02-15 10:09:17
1610,2,352,2006-02-15 10:09:17
1611,2,352,2006-02-15 10:09:17
1612,2,352,2006-02-15 10:09:17
1613,2,352,2006-02-15 10:09:17
1614,1,353,2006-02-15 10:09:17
1615,1,353,2006-02-15 10:09:17
1616,2,353,2006-02-15 10:09:17
1617,2,353,2006-02-15 10:09:17
1618,2,353,2006-02-15 10:09:17
1619,2,353,2006-02-15 10:09:17
1620,1,354,2006-02-15 10:09:17
1621,1,354,2006-02-15 10:09:17
1622,1,354,2006-02-15 10:09:17
1623,2,354,2006-02-15 10:09:17
1624,2,354,2006-02-15 10:09:17
1625,2,355,2006-02-15 10:09:17
1626,2,355,2006-02-15 10:09:17
1627,1,356,2006-02-15 10:09:17
1628,1,356,2006-02-15 10:09:17
1629,1,356,2006-02-15 10:09:17
1630,1,356,2006-02-15 10:09:17
1631,2,356,2006-02-15 10:09:17
1632,2,356,2006-02-15 10:09:17
1633,2,356,2006-02-15 10:09:17
1634,2,356,2006-02-15 10:09:17
1635,2,357,2006-02-15 10:09:17
1636,2,357,2006-02-15 10:09:17
1637,2,357,2006-02-15 10:09:17
1638,2,357,2006-02-15 10:09:17
1639,1,358,2006-02-15 10:09:17
1640,1,358,2006-02-15 10:09:17
1641,1,358,2006-02-15 10:09:17
1642,1,358,2006-02-15 10:09:17
1643,2,358,2006-02-15 10:09:17
1644,2,358,2006-02-15 10:09:17
1645,2,358,2006-02-15 10:09:17
1646,2,358,2006-02-15 10:09:17
1647,1,360,2006-02-15 10:09:17
1648,1,360,2006-02-15 10:09:17
1649,1,360,2006-02-15 10:09:17
1650,1,360,2006-02-15 10:09:17
1651,1,361,2006-02-15 10:09:17
1652,1,361,2006-02-15 10:09:17
1653,1,361,2006-02-15 10:09:17
1654,1,361,2006-02-15 10:09:17
1655,2,361,2006-02-15 10:09:17
1656,2,361,2006-02-15 10:09:17
1657,2,361,2006-02-15 10:09:17
1658,2,361,2006-02-15 10:09:17
1659,1,362,2006-02-15 10:09:17
1660,1,362,2006-02-15 10:09:17
1661,1,363,2006-02-15 10:09:17
1662,1,363,2006-02-15 10:09:17
1663,1,363,2006-02-15 10:09:17
1664,2,363,2006-02-15 10:09:17
1665,2,363,2006-02-15 10:09:17
1666,2,363,2006-02-15 10:09:17
1667,1,364,2006-02-15 10:09:17
1668,1,364,2006-02-15 10:09:17
1669,1,364,2006-02-15 10:09:17
1670,1,365,2006-02-15 10:09:17
1671,1,365,2006-02-15 10:09:17
1672,2,365,2006-02-15 10:09:17
1673,2,365,2006-02-15 10:09:17
1674,1,366,2006-02-15 10:09:17
1675,1,366,2006-02-15 10:09:17
1676,1,366,2006-02-15 10:09:17
1677,1,366,2006-02-15 10:09:17
1678,2,366,2006-02-15 10:09:17
1679,2,366,2006-02-15 10:09:17
1680,2,366,2006-02-15 10:09:17
1681,1,367,2006-02-15 10:09:17
1682,1,367,2006-02-15 10:09:17
1683,1,367,2006-02-15 10:09:17
1684,1,367,2006-02-15 10:09:17
1685,2,367,2006-02-15 10:09:17
1686,2,367,2006-02-15 10:09:17
1687,2,367,2006-02-15 10:09:17
1688,1,368,2006-02-15 10:09:17
1689,1,368,2006-02-15 10:09:17
1690,1,369,2006-02-15 10:09:17
1691,1,369,2006-02-15 10:09:17
1692,1,369,2006-02-15 10:09:17
1693,1,369,2006-02-15 10:09:17
1694,2,369,2006-02-15 10:09:17
1695,2,369,2006-02-15 10:09:17
1696,2,369,2006-02-15 10:09:17
1697,2,369,2006-02-15 10:09:17
1698,1,370,2006-02-15 10:09:17
1699,1,370,2006-02-15 10:09:17
1700,1,370,2006-02-15 10:09:17
1701,2,370,2006-02-15 10:09:17
1702,2,370,2006-02-15 10:09:17
1703,1,371,2006-02-15 10:09:17
1704,1,371,2006-02-15 10:09:17
1705,1,371,2006-02-15 10:09:17
1706,1,372,2006-02-15 10:09:17
1707,1,372,2006-02-15 10:09:17
1708,1,373,2006-02-15 10:09:17
1709,1,373,2006-02-15 10:09:17
1710,1,373,2006-02-15 10:09:17
1711,2,373,2006-02-15 10:09:17
1712,2,373,2006-02-15 10:09:17
1713,1,374,2006-02-15 10:09:17
1714,1,374,2006-02-15 10:09:17
1715,1,374,2006-02-15 10:09:17
1716,2,374,2006-02-15 10:09:17
1717,2,374,2006-02-15 10:09:17
1718,2,374,2006-02-15 10:09:17
1719,2,374,2006-02-15 10:09:17
1720,1,375,2006-02-15 10:09:17
1721,1,375,2006-02-15 10:09:17
1722,1,376,2006-02-15 10:09:17
1723,1,376,2006-02-15 10:09:17
1724,1,376,2006-02-15 10:09:17
1725,1,376,2006-02-15 10:09:17
1726,2,376,2006-02-15 10:09:17
1727,2,376,2006-02-15 10:09:17
1728,2,376,2006-02-15 10:09:17
1729,1,377,2006-02-15 10:09:17
1730,1,377,2006-02-15 10:09:17
1731,1,377,2006-02-15 10:09:17
1732,2,377,2006-02-15 10:09:17
1733,2,377,2006-02-15 10:09:17
1734,2,377,2006-02-15 10:09:17
1735,1,378,2006-02-15 10:09:17
1736,1,378,2006-02-15 10:09:17
1737,1,378,2006-02-15 10:09:17
1738,1,378,2006-02-15 10:09:17
1739,2,378,2006-02-15 10:09:17
1740,2,378,2006-02-15 10:09:17
1741,2,378,2006-02-15 10:09:17
1742,2,378,2006-02-15 10:09:17
1743,2,379,2006-02-15 10:09:17
1744,2,379,2006-02-15 10:09:17
1745,2,379,2006-02-15 10:09:17
1746,2,379,2006-02-15 10:09:17
1747,1,380,2006-02-15 10:09:17
1748,1,380,2006-02-15 10:09:17
1749,2,380,2006-02-15 10:09:17
1750,2,380,2006-02-15 10:09:17
1751,2,380,2006-02-15 10:09:17
1752,1,381,2006-02-15 10:09:17
1753,1,381,2006-02-15 10:09:17
1754,2,381,2006-02-15 10:09:17
1755,2,381,2006-02-15 10:09:17
1756,2,381,2006-02-15 10:09:17
1757,1,382,2006-02-15 10:09:17
1758,1,382,2006-02-15 10:09:17
1759,1,382,2006-02-15 10:09:17
1760,1,382,2006-02-15 10:09:17
1761,2,382,2006-02-15 10:09:17
1762,2,382,2006-02-15 10:09:17
1763,2,382,2006-02-15 10:09:17
1764,2,382,2006-02-15 10:09:17
1765,1,383,2006-02-15 10:09:17
1766,1,383,2006-02-15 10:09:17
1767,1,383,2006-02-15 10:09:17
1768,2,383,2006-02-15 10:09:17
1769,2,383,2006-02-15 10:09:17
1770,2,384,2006-02-15 10:09:17
1771,2,384,2006-02-15 10:09:17
1772,2,384,2006-02-15 10:09:17
1773,1,385,2006-02-15 10:09:17
1774,1,385,2006-02-15 10:09:17
1775,2,385,2006-02-15 10:09:17
1776,2,385,2006-02-15 10:09:17
1777,2,385,2006-02-15 10:09:17
1778,1,387,2006-02-15 10:09:17
1779,1,387,2006-02-15 10:09:17
1780,1,387,2006-02-15 10:09:17
1781,2,387,2006-02-15 10:09:17
1782,2,387,2006-02-15 10:09:17
1783,2,387,2006-02-15 10:09:17
1784,1,388,2006-02-15 10:09:17
1785,1,388,2006-02-15 10:09:17
1786,1,388,2006-02-15 10:09:17
1787,2,388,2006-02-15 10:09:17
1788,2,388,2006-02-15 10:09:17
1789,2,388,2006-02-15 10:09:17
1790,1,389,2006-02-15 10:09:17
1791,1,389,2006-02-15 10:09:17
1792,2,389,2006-02-15 10:09:17
1793,2,389,2006-02-15 10:09:17
1794,1,390,2006-02-15 10:09:17
1795,1,390,2006-02-15 10:09:17
1796,1,390,2006-02-15 10:09:17
1797,1,391,2006-02-15 10:09:17
1798,1,391,2006-02-15 10:09:17
1799,1,391,2006-02-15 10:09:17
1800,1,391,2006-02-15 10:09:17
1801,2,391,2006-02-15 10:09:17
1802,2,391,2006-02-15 10:09:17
1803,2,391,2006-02-15 10:09:17
1804,1,392,2006-02-15 10:09:17
1805,1,392,2006-02-15 10:09:17
1806,1,392,2006-02-15 10:09:17
1807,1,392,2006-02-15 10:09:17
1808,2,392,2006-02-15 10:09:17
1809,2,392,2006-02-15 10:09:17
1810,1,393,2006-02-15 10:09:17
1811,1,393,2006-02-15 10:09:17
1812,1,394,2006-02-15 10:09:17
1813,1,394,2006-02-15 10:09:17
1814,1,394,2006-02-15 10:09:17
1815,1,394,2006-02-15 10:09:17
1816,1,395,2006-02-15 10:09:17
1817,1,395,2006-02-15 10:09:17
1818,1,395,2006-02-15 10:09:17
1819,2,395,2006-02-15 10:09:17
1820,2,395,2006-02-15 10:09:17
1821,2,395,2006-02-15 10:09:17
1822,2,396,2006-02-15 10:09:17
1823,2,396,2006-02-15 10:09:17
1824,2,396,2006-02-15 10:09:17
1825,2,396,2006-02-15 10:09:17
1826,1,397,2006-02-15 10:09:17
1827,1,397,2006-02-15 10:09:17
1828,1,397,2006-02-15 10:09:17
1829,2,397,2006-02-15 10:09:17
1830,2,397,2006-02-15 10:09:17
1831,2,397,2006-02-15 10:09:17
1832,2,397,2006-02-15 10:09:17
1833,2,398,2006-02-15 10:09:17
1834,2,398,2006-02-15 10:09:17
1835,2,398,2006-02-15 10:09:17
1836,2,398,2006-02-15 10:09:17
1837,2,399,2006-02-15 10:09:17
1838,2,399,2006-02-15 10:09:17
1839,1,400,2006-02-15 10:09:17
1840,1,400,2006-02-15 10:09:17
1841,1,401,2006-02-15 10:09:17
1842,1,401,2006-02-15 10:09:17
1843,1,402,2006-02-15 10:09:17
1844,1,402,2006-02-15 10:09:17
1845,1,402,2006-02-15 10:09:17
1846,2,402,2006-02-15 10:09:17
1847,2,402,2006-02-15 10:09:17
1848,2,402,2006-02-15 10:09:17
1849,1,403,2006-02-15 10:09:17
1850,1,403,2006-02-15 10:09:17
1851,1,403,2006-02-15 10:09:17
1852,1,403,2006-02-15 10:09:17
1853,2,403,2006-02-15 10:09:17
1854,2,403,2006-02-15 10:09:17
1855,2,403,2006-02-15 10:09:17
1856,2,403,2006-02-15 10:09:17
1857,2,405,2006-02-15 10:09:17
1858,2,405,2006-02-15 10:09:17
1859,1,406,2006-02-15 10:09:17
1860,1,406,2006-02-15 10:09:17
1861,2,406,2006-02-15 10:09:17
1862,2,406,2006-02-15 10:09:17
1863,2,406,2006-02-15 10:09:17
1864,2,406,2006-02-15 10:09:17
1865,1,407,2006-02-15 10:09:17
1866,1,407,2006-02-15 10:09:17
1867,1,408,2006-02-15 10:09:17
1868,1,408,2006-02-15 10:09:17
1869,1,408,2006-02-15 10:09:17
1870,1,408,2006-02-15 10:09:17
1871,2,408,2006-02-15 10:09:17
1872,2,408,2006-02-15 10:09:17
1873,2,408,2006-02-15 10:09:17
1874,1,409,2006-02-15 10:09:17
1875,1,409,2006-02-15 10:09:17
1876,1,409,2006-02-15 10:09:17
1877,1,409,2006-02-15 10:09:17
1878,2,409,2006-02-15 10:09:17
1879,2,409,2006-02-15 10:09:17
1880,2,409,2006-02-15 10:09:17
1881,1,410,2006-02-15 10:09:17
1882,1,410,2006-02-15 10:09:17
1883,1,410,2006-02-15 10:09:17
1884,2,410,2006-02-15 10:09:17
1885,2,410,2006-02-15 10:09:17
1886,1,411,2006-02-15 10:09:17
1887,1,411,2006-02-15 10:09:17
1888,1,412,2006-02-15 10:09:17
1889,1,412,2006-02-15 10:09:17
1890,1,412,2006-02-15 10:09:17
1891,1,412,2006-02-15 10:09:17
1892,2,412,2006-02-15 10:09:17
1893,2,412,2006-02-15 10:09:17
1894,2,412,2006-02-15 10:09:17
1895,2,412,2006-02-15 10:09:17
1896,1,413,2006-02-15 10:09:17
1897,1,413,2006-02-15 10:09:17
1898,1,413,2006-02-15 10:09:17
1899,1,414,2006-02-15 10:09:17
1900,1,414,2006-02-15 10:09:17
1901,1,414,2006-02-15 10:09:17
1902,2,414,2006-02-15 10:09:17
1903,2,414,2006-02-15 10:09:17
1904,2,414,2006-02-15 10:09:17
1905,1,415,2006-02-15 10:09:17
1906,1,415,2006-02-15 10:09:17
1907,1,415,2006-02-15 10:09:17
1908,2,415,2006-02-15 10:09:17
1909,2,415,2006-02-15 10:09:17
1910,2,415,2006-02-15 10:09:17
1911,1,416,2006-02-15 10:09:17
1912,1,416,2006-02-15 10:09:17
1913,2,416,2006-02-15 10:09:17
1914,2,416,2006-02-15 10:09:17
1915,2,416,2006-02-15 10:09:17
1916,2,416,2006-02-15 10:09:17
1917,1,417,2006-02-15 10:09:17
1918,1,417,2006-02-15 10:09:17
1919,1,417,2006-02-15 10:09:17
1920,1,417,2006-02-15 10:09:17
1921,2,417,2006-02-15 10:09:17
1922,2,417,2006-02-15 10:09:17
1923,1,418,2006-02-15 10:09:17
1924,1,418,2006-02-15 10:09:17
1925,1,418,2006-02-15 10:09:17
1926,1,418,2006-02-15 10:09:17
1927,2,418,2006-02-15 10:09:17
1928,2,418,2006-02-15 10:09:17
1929,2,418,2006-02-15 10:09:17
1930,2,418,2006-02-15 10:09:17
1931,1,420,2006-02-15 10:09:17
1932,1,420,2006-02-15 10:09:17
1933,2,420,2006-02-15 10:09:17
1934,2,420,2006-02-15 10:09:17
1935,2,420,2006-02-15 10:09:17
1936,2,421,2006-02-15 10:09:17
1937,2,421,2006-02-15 10:09:17
1938,2,421,2006-02-15 10:09:17
1939,2,421,2006-02-15 10:09:17
1940,2,422,2006-02-15 10:09:17
1941,2,422,2006-02-15 10:09:17
1942,1,423,2006-02-15 10:09:17
1943,1,423,2006-02-15 10:09:17
1944,2,423,2006-02-15 10:09:17
1945,2,423,2006-02-15 10:09:17
1946,1,424,2006-02-15 10:09:17
1947,1,424,2006-02-15 10:09:17
1948,1,424,2006-02-15 10:09:17
1949,2,424,2006-02-15 10:09:17
1950,2,424,2006-02-15 10:09:17
1951,2,425,2006-02-15 10:09:17
1952,2,425,2006-02-15 10:09:17
1953,2,426,2006-02-15 10:09:17
1954,2,426,2006-02-15 10:09:17
1955,2,426,2006-02-15 10:09:17
1956,1,427,2006-02-15 10:09:17
1957,1,427,2006-02-15 10:09:17
1958,1,427,2006-02-15 10:09:17
1959,1,427,2006-02-15 10:09:17
1960,1,428,2006-02-15 10:09:17
1961,1,428,2006-02-15 10:09:17
1962,1,428,2006-02-15 10:09:17
1963,1,428,2006-02-15 10:09:17
1964,2,428,2006-02-15 10:09:17
1965,2,428,2006-02-15 10:09:17
1966,1,429,2006-02-15 10:09:17
1967,1,429,2006-02-15 10:09:17
1968,2,429,2006-02-15 10:09:17
1969,2,429,2006-02-15 10:09:17
1970,2,429,2006-02-15 10:09:17
1971,2,429,2006-02-15 10:09:17
1972,2,430,2006-02-15 10:09:17
1973,2,430,2006-02-15 10:09:17
1974,2,430,2006-02-15 10:09:17
1975,2,430,2006-02-15 10:09:17
1976,2,431,2006-02-15 10:09:17
1977,2,431,2006-02-15 10:09:17
1978,2,431,2006-02-15 10:09:17
1979,1,432,2006-02-15 10:09:17
1980,1,432,2006-02-15 10:09:17
1981,1,432,2006-02-15 10:09:17
1982,2,432,2006-02-15 10:09:17
1983,2,432,2006-02-15 10:09:17
1984,1,433,2006-02-15 10:09:17
1985,1,433,2006-02-15 10:09:17
1986,1,433,2006-02-15 10:09:17
1987,1,433,2006-02-15 10:09:17
1988,2,433,2006-02-15 10:09:17
1989,2,433,2006-02-15 10:09:17
1990,1,434,2006-02-15 10:09:17
1991,1,434,2006-02-15 10:09:17
1992,1,434,2006-02-15 10:09:17
1993,1,434,2006-02-15 10:09:17
1994,2,434,2006-02-15 10:09:17
1995,2,434,2006-02-15 10:09:17
1996,2,434,2006-02-15 10:09:17
1997,2,434,2006-02-15 10:09:17
1998,1,435,2006-02-15 10:09:17
1999,1,435,2006-02-15 10:09:17
2000,1,436,2006-02-15 10:09:17
2001,1,436,2006-02-15 10:09:17
2002,1,436,2006-02-15 10:09:17
2003,2,436,2006-02-15 10:09:17
2004,2,436,2006-02-15 10:09:17
2005,2,436,2006-02-15 10:09:17
2006,1,437,2006-02-15 10:09:17
2007,1,437,2006-02-15 10:09:17
2008,2,437,2006-02-15 10:09:17
2009,2,437,2006-02-15 10:09:17
2010,2,437,2006-02-15 10:09:17
2011,2,437,2006-02-15 10:09:17
2012,1,438,2006-02-15 10:09:17
2013,1,438,2006-02-15 10:09:17
2014,2,438,2006-02-15 10:09:17
2015,2,438,2006-02-15 10:09:17
2016,2,438,2006-02-15 10:09:17
2017,1,439,2006-02-15 10:09:17
2018,1,439,2006-02-15 10:09:17
2019,1,439,2006-02-15 10:09:17
2020,1,439,2006-02-15 10:09:17
2021,2,439,2006-02-15 10:09:17
2022,2,439,2006-02-15 10:09:17
2023,1,440,2006-02-15 10:09:17
2024,1,440,2006-02-15 10:09:17
2025,2,440,2006-02-15 10:09:17
2026,2,440,2006-02-15 10:09:17
2027,1,441,2006-02-15 10:09:17
2028,1,441,2006-02-15 10:09:17
2029,1,442,2006-02-15 10:09:17
2030,1,442,2006-02-15 10:09:17
2031,1,442,2006-02-15 10:09:17
2032,1,443,2006-02-15 10:09:17
2033,1,443,2006-02-15 10:09:17
2034,1,443,2006-02-15 10:09:17
2035,2,443,2006-02-15 10:09:17
2036,2,443,2006-02-15 10:09:17
2037,2,443,2006-02-15 10:09:17
2038,2,443,2006-02-15 10:09:17
2039,1,444,2006-02-15 10:09:17
2040,1,444,2006-02-15 10:09:17
2041,1,444,2006-02-15 10:09:17
2042,1,444,2006-02-15 10:09:17
2043,2,444,2006-02-15 10:09:17
2044,2,444,2006-02-15 10:09:17
2045,2,444,2006-02-15 10:09:17
2046,2,444,2006-02-15 10:09:17
2047,1,445,2006-02-15 10:09:17
2048,1,445,2006-02-15 10:09:17
2049,1,445,2006-02-15 10:09:17
2050,2,445,2006-02-15 10:09:17
2051,2,445,2006-02-15 10:09:17
2052,2,445,2006-02-15 10:09:17
2053,1,446,2006-02-15 10:09:17
2054,1,446,2006-02-15 10:09:17
2055,2,446,2006-02-15 10:09:17
2056,2,446,2006-02-15 10:09:17
2057,1,447,2006-02-15 10:09:17
2058,1,447,2006-02-15 10:09:17
2059,1,447,2006-02-15 10:09:17
2060,1,447,2006-02-15 10:09:17
2061,2,447,2006-02-15 10:09:17
2062,2,447,2006-02-15 10:09:17
2063,2,447,2006-02-15 10:09:17
2064,1,448,2006-02-15 10:09:17
2065,1,448,2006-02-15 10:09:17
2066,2,448,2006-02-15 10:09:17
2067,2,448,2006-02-15 10:09:17
2068,2,448,2006-02-15 10:09:17
2069,2,449,2006-02-15 10:09:17
2070,2,449,2006-02-15 10:09:17
2071,2,449,2006-02-15 10:09:17
2072,2,449,2006-02-15 10:09:17
2073,1,450,2006-02-15 10:09:17
2074,1,450,2006-02-15 10:09:17
2075,1,450,2006-02-15 10:09:17
2076,2,450,2006-02-15 10:09:17
2077,2,450,2006-02-15 10:09:17
2078,2,450,2006-02-15 10:09:17
2079,2,450,2006-02-15 10:09:17
2080,1,451,2006-02-15 10:09:17
2081,1,451,2006-02-15 10:09:17
2082,2,451,2006-02-15 10:09:17
2083,2,451,2006-02-15 10:09:17
2084,2,451,2006-02-15 10:09:17
2085,2,452,2006-02-15 10:09:17
2086,2,452,2006-02-15 10:09:17
2087,2,452,2006-02-15 10:09:17
2088,2,452,2006-02-15 10:09:17
2089,1,453,2006-02-15 10:09:17
2090,1,453,2006-02-15 10:09:17
2091,1,453,2006-02-15 10:09:17
2092,2,453,2006-02-15 10:09:17
2093,2,453,2006-02-15 10:09:17
2094,1,454,2006-02-15 10:09:17
2095,1,454,2006-02-15 10:09:17
2096,1,455,2006-02-15 10:09:17
2097,1,455,2006-02-15 10:09:17
2098,1,455,2006-02-15 10:09:17
2099,1,455,2006-02-15 10:09:17
2100,1,456,2006-02-15 10:09:17
2101,1,456,2006-02-15 10:09:17
2102,2,456,2006-02-15 10:09:17
2103,2,456,2006-02-15 10:09:17
2104,2,456,2006-02-15 10:09:17
2105,2,456,2006-02-15 10:09:17
2106,1,457,2006-02-15 10:09:17
2107,1,457,2006-02-15 10:09:17
2108,2,457,2006-02-15 10:09:17
2109,2,457,2006-02-15 10:09:17
2110,2,457,2006-02-15 10:09:17
2111,2,457,2006-02-15 10:09:17
2112,1,458,2006-02-15 10:09:17
2113,1,458,2006-02-15 10:09:17
2114,2,458,2006-02-15 10:09:17
2115,2,458,2006-02-15 10:09:17
2116,2,458,2006-02-15 10:09:17
2117,2,458,2006-02-15 10:09:17
2118,2,459,2006-02-15 10:09:17
2119,2,459,2006-02-15 10:09:17
2120,1,460,2006-02-15 10:09:17
2121,1,460,2006-02-15 10:09:17
2122,1,460,2006-02-15 10:09:17
2123,1,460,2006-02-15 10:09:17
2124,2,460,2006-02-15 10:09:17
2125,2,460,2006-02-15 10:09:17
2126,2,460,2006-02-15 10:09:17
2127,2,460,2006-02-15 10:09:17
2128,1,461,2006-02-15 10:09:17
2129,1,461,2006-02-15 10:09:17
2130,2,461,2006-02-15 10:09:17
2131,2,461,2006-02-15 10:09:17
2132,2,461,2006-02-15 10:09:17
2133,2,461,2006-02-15 10:09:17
2134,1,462,2006-02-15 10:09:17
2135,1,462,2006-02-15 10:09:17
2136,2,462,2006-02-15 10:09:17
2137,2,462,2006-02-15 10:09:17
2138,2,462,2006-02-15 10:09:17
2139,1,463,2006-02-15 10:09:17
2140,1,463,2006-02-15 10:09:17
2141,1,463,2006-02-15 10:09:17
2142,2,463,2006-02-15 10:09:17
2143,2,463,2006-02-15 10:09:17
2144,1,464,2006-02-15 10:09:17
